ID	Prolif_1	Prolif_2	Prolif_3	Senes_1	Senes_2	Senes_3	Senes_MtD_1	Senes_MtD_2	Senes_MtD_3
ENSG00000217684	0	0	0	1.04	4.25	2.06	3.85	1.5	2.54
ENSG00000159461	4251.33	4211.91	4137.09	5946.38	6761.98	6594.75	7054.97	7226.7	7056.39
ENSG00000026652	391.18	391.29	386.55	271.75	332.84	304.2	77.05	78.56	82.19
ENSG00000205955	0	3.52	6.96	4.15	2.13	3.08	8.67	2.24	6.78
ENSG00000205959	2.58	0.88	0	12.45	9.57	8.22	0.96	1.5	0.85
ENSG00000185158	157.5	167.07	169.48	216.78	189.28	215.82	302.42	279.82	285.54
ENSG00000185155	5.16	4.4	2.32	0	0	0	2.89	2.99	2.54
ENSG00000229567	1.29	2.64	1.16	1.04	7.44	1.03	0.96	2.24	0
ENSG00000229562	2.58	1.76	2.32	3.11	1.06	4.11	1.93	7.48	6.78
ENSG00000229563	27.11	46.6	51.08	64.31	49.98	71.94	72.24	45.64	42.37
ENSG00000255040	3.87	4.4	2.32	2.07	2.13	1.03	1.93	0	1.69
ENSG00000213260	65.84	61.55	71.97	39.41	22.33	38.02	51.05	42.65	43.21
ENSG00000106635	1566.01	1737.52	1569.4	1078.71	1193.1	1069.84	1509.23	1743.27	1535.32
ENSG00000106633	2.58	9.67	5.8	1.04	6.38	1.03	1.93	3.74	4.24
ENSG00000213269	5.16	7.03	5.8	1.04	2.13	2.06	5.78	3.74	0.85
ENSG00000106638	1868.11	1985.49	1990.77	1991.46	2474.46	2004.01	2761.31	2917.17	2937.62
ENSG00000107863	4846.49	4711.36	5020.45	2635.58	1647.16	2777.87	4119.33	2968.79	3453.63
ENSG00000255045	1.29	2.64	2.32	2.07	3.19	1.03	0	0	0
ENSG00000078804	1790.65	1872.94	1726.11	3592.93	3163.53	3434.57	1784.69	1684.16	1609.04
ENSG00000152670	1.29	0	0	3.11	4.25	2.06	1.93	0	0.85
ENSG00000143643	517.7	528.47	573.43	852.59	970.86	966.04	769.55	759.41	775.29
ENSG00000124588	957.94	983.07	990.16	1022.7	1014.46	997.9	1075.82	1166.42	1051.51
ENSG00000143641	9172.71	9197.62	8611.96	12829.37	12986.95	13856.48	5835.64	5308.36	5763.4
ENSG00000124587	710.06	777.31	732.46	1732.16	1942.78	1582.66	533.58	588.82	570.24
ENSG00000167332	5.16	4.4	4.64	43.56	49.98	37	1.93	1.5	0.85
ENSG00000167333	518.99	510	471.28	569.43	472.14	539.54	1056.56	1017.53	977.79
ENSG00000009830	1243.25	1282.92	1221.16	1780.91	1993.82	1952.63	1845.37	1812.1	1776.81
ENSG00000178927	1785.48	1890.52	1878.17	2182.31	3025.29	2107.81	1960.94	2195.92	2083.53
ENSG00000178921	2154.71	2380.3	2135.87	673.16	577.41	719.39	632.78	588.07	605.83
ENSG00000168310	631.31	629.59	573.43	469.86	376.43	461.44	669.38	693.57	626.16
ENSG00000212135	3.87	1.76	1.16	0	0	3.08	0.96	0	1.69
ENSG00000262454	64.55	61.55	58.04	92.31	96.77	68.86	133.88	129.44	141.5
ENSG00000114268	528.03	580.35	562.99	830.81	983.62	948.57	11259.06	11504.81	11480.19
ENSG00000268412	5.16	9.67	9.29	10.37	11.7	7.19	6.74	10.47	5.93
ENSG00000040487	717.81	783.47	783.54	795.55	1100.59	792.36	1494.79	1649.74	1570.91
ENSG00000200674	2.58	0.88	0	1.04	0	4.11	0	0	1.69
ENSG00000204706	14.2	10.55	19.73	26.97	34.03	39.05	56.83	41.15	47.45
ENSG00000153107	910.17	980.43	966.95	500.98	334.96	599.15	1036.33	845.45	968.47
ENSG00000228779	1.29	0	0	5.19	0	2.06	1.93	0	0
ENSG00000228775	2.58	1.76	0	1.04	3.19	5.14	8.67	5.99	2.54
ENSG00000141027	5259.62	5237.19	5267.7	3485.06	2149.07	3690.47	5936.77	4539.97	4901.68
ENSG00000279265	6.46	3.52	6.96	12.45	12.76	9.25	9.63	7.48	6.78
ENSG00000279266	3.87	4.4	2.32	3.11	5.32	4.11	1.93	0.75	0.85
ENSG00000279267	16.78	22.86	27.86	44.6	58.49	68.86	222.48	225.2	244.03
ENSG00000226646	6.46	5.28	3.48	5.19	7.44	5.14	0.96	2.24	3.39
ENSG00000226644	1.29	0	1.16	3.11	2.13	1.03	0	1.5	2.54
ENSG00000226642	3.87	6.16	4.64	8.3	7.44	2.06	0.96	2.99	3.39
ENSG00000226648	0	1.76	3.48	9.33	4.25	11.3	2.89	2.24	0
ENSG00000158022	0	0	0	1.04	1.06	3.08	1.93	0	1.69
ENSG00000158023	548.68	555.73	518.88	661.75	690.13	607.37	1333.94	1319.79	1409.08
ENSG00000183248	9.04	7.91	3.48	12.45	21.27	11.3	0.96	1.5	0.85
ENSG00000127774	30.98	32.53	38.31	28	27.65	27.75	51.05	51.62	55.08
ENSG00000233924	2.58	1.76	2.32	2.07	0	1.03	0.96	0.75	0
ENSG00000233927	4091.25	4549.57	4184.68	3989.15	5708.18	3250.61	3335.34	4144.93	3516.33
ENSG00000233926	1.29	1.76	2.32	0	2.13	1.03	1.93	0.75	0
ENSG00000233921	6.46	1.76	3.48	3.11	4.25	7.19	2.89	1.5	0.85
ENSG00000233922	6.46	8.79	4.64	3.11	6.38	7.19	19.26	11.97	10.17
ENSG00000173838	7.75	4.4	4.64	25.93	24.46	28.78	25.04	14.22	22.03
ENSG00000233929	3.87	6.16	4.64	4.15	4.25	2.06	3.85	4.49	3.39
ENSG00000198728	1972.68	2341.61	1964.07	5829.18	5326.43	5414.95	5065.13	4854.96	4925.41
ENSG00000162337	1549.23	1611.78	1481.18	4523.32	4183.3	4851.77	1034.41	911.29	1054.05
ENSG00000245317	30.98	11.43	12.77	24.89	34.03	22.61	21.19	27.68	18.64
ENSG00000165406	1004.41	1087.71	1048.2	936.61	768.82	970.15	1178.88	973.39	1120.99
ENSG00000140511	139.43	177.62	143.94	553.88	756.06	577.57	103.06	133.18	158.45
ENSG00000257999	1.29	0.88	1.16	4.15	1.06	3.08	1.93	0	1.69
ENSG00000128944	1902.97	2165.75	2109.17	699.09	613.57	773.86	722.35	722	682.08
ENSG00000206634	2.58	2.64	0	3.11	3.19	2.06	0	1.5	2.54
ENSG00000206633	0	0	0	5.19	0	5.14	2.89	2.24	1.69
ENSG00000225224	21.95	37.81	31.34	24.89	21.27	13.36	23.12	20.2	13.56
ENSG00000255843	1.29	0.88	0	4.15	4.25	5.14	0	0.75	0
ENSG00000254710	0	0.88	1.16	3.11	2.13	1.03	0.96	0.75	0
ENSG00000254717	9.04	7.91	10.45	1.04	1.06	4.11	16.37	5.99	5.08
ENSG00000240849	978.59	853.81	898.46	1539.23	2170.34	1542.58	708.87	775.12	695.64
ENSG00000278133	140.72	160.91	134.65	148.32	195.66	132.57	211.89	213.23	227.93
ENSG00000158683	10.33	4.4	5.8	31.12	26.58	26.72	26.97	16.46	24.57
ENSG00000008056	82.63	85.29	78.93	75.72	45.72	58.58	78.98	83.8	70.33
ENSG00000130518	27.11	23.74	22.06	95.42	126.54	119.21	14.45	8.98	16.1
ENSG00000159374	7.75	2.64	4.64	8.3	13.82	14.39	5.78	2.99	7.63
ENSG00000159377	7126.44	7638.6	7292.14	5981.65	7709.44	5731.48	5274.13	6652.84	5607.49
ENSG00000130511	1726.1	2018.02	1981.48	1464.55	1916.2	1304.15	655.9	673.36	702.42
ENSG00000130513	987.63	795.78	933.28	942.83	1264.35	915.68	2106.38	2250.53	2369.92
ENSG00000130517	1085.75	950.54	935.6	2740.33	2719.04	2425.37	1569.91	1613.83	1643.78
ENSG00000123144	3419.92	3912.07	3606.6	2946.74	3828.14	2669.96	3103.22	3749.89	3398.56
ENSG00000164758	166.54	182.9	183.41	74.68	106.34	72.97	257.16	291.04	241.48
ENSG00000164756	1.29	0	0	0	0	2.06	2.89	1.5	1.69
ENSG00000164754	8930	8680.58	8932.34	2951.93	2598.88	3275.28	4818.57	4637.99	4359.41
ENSG00000164751	929.54	851.18	816.04	984.32	1089.96	1078.06	1045	1036.23	1043.89
ENSG00000058085	180.74	175.86	204.3	205.37	171.2	187.04	201.3	221.46	233.01
ENSG00000155506	12760.46	12913.6	12693.33	9048.71	6293.03	9141.39	13502.2	11502.57	12857.92
ENSG00000159086	1351.7	1230.16	1476.54	1378.47	1279.24	1427.47	1371.51	1212.06	1348.07
ENSG00000157106	3878.23	3430.2	4222.98	2930.15	1890.67	3008.08	6817.08	4985.89	5715.1
ENSG00000238832	19.37	13.19	15.09	10.37	8.51	12.33	9.63	4.49	4.24
ENSG00000010704	680.37	778.19	745.23	874.38	821.99	957.82	341.91	288.05	302.49
ENSG00000196616	12.91	2.64	11.61	124.47	110.59	114.07	0.96	0	0.85
ENSG00000125046	1.29	3.52	3.48	3.11	1.06	2.06	1.93	0.75	0.85
ENSG00000235806	2.58	0	2.32	3.11	0	1.03	3.85	1.5	0
ENSG00000196611	8542.69	9361.17	9522.03	3350.22	4570.37	3661.69	8217.48	8862.23	9114.51
ENSG00000081913	454.44	494.17	480.57	277.97	214.8	279.53	752.21	675.61	721.06
ENSG00000005471	12.91	12.31	15.09	6.22	7.44	11.3	0.96	1.5	2.54
ENSG00000256713	0	0.88	0	1.04	1.06	2.06	0	1.5	1.69
ENSG00000125753	6030.36	6468.23	6262.51	3684.2	3855.78	3533.23	2240.25	2500.43	2393.65
ENSG00000037280	149.76	165.31	170.64	147.29	145.68	153.13	116.54	106.99	105.91
ENSG00000125755	3697.49	3984.17	3801.62	2962.3	3258.17	2735.74	4529.63	4746.47	4622.92
ENSG00000160124	515.12	510.88	475.93	251.01	310.5	216.84	1288.68	1629.54	1468.39
ENSG00000243004	1.29	0	0	4.15	3.19	1.03	2.89	0.75	3.39
ENSG00000243007	0	3.52	0	3.11	3.19	2.06	0.96	2.24	0.85
ENSG00000235500	2.58	6.16	9.29	6.22	3.19	0	4.82	2.99	2.54
ENSG00000203914	18.07	23.74	25.54	14.52	27.65	22.61	7.71	11.97	6.78
ENSG00000203910	2.58	1.76	3.48	3.11	1.06	2.06	0.96	0.75	0.85
ENSG00000277373	0	0	0	5.19	2.13	3.08	0	0.75	0.85
ENSG00000175294	55.51	54.52	33.66	16.6	25.52	10.28	3.85	3.74	3.39
ENSG00000231386	0	0.88	4.64	1.04	0	3.08	0	0.75	0
ENSG00000231389	108.45	98.48	92.86	58.08	62.74	49.33	54.9	67.34	60.16
ENSG00000236871	46.48	53.64	56.88	265.53	179.71	223.01	35.64	25.44	34.74
ENSG00000176928	183.33	149.48	175.28	922.09	937.89	1119.17	392	323.22	306.73
ENSG00000235508	58.1	61.55	42.95	34.23	54.23	45.22	52.01	63.6	52.53
ENSG00000176927	15.49	21.98	26.7	56.01	43.6	49.33	67.42	74.07	65.24
ENSG00000232739	6.46	0.88	4.64	6.22	3.19	6.17	8.67	2.24	3.39
ENSG00000198169	670.04	660.36	719.7	1708.3	1860.9	1789.23	1302.16	1243.48	1246.39
ENSG00000198168	682.95	772.04	766.13	361.99	348.79	385.39	796.51	768.38	766.81
ENSG00000198162	3945.36	3342.27	3636.78	4081.46	2908.32	4449.94	2874.96	2299.17	2585.99
ENSG00000198160	1500.17	1296.99	1353.49	1056.93	854.95	1200.35	2339.46	2055.26	2080.14
ENSG00000175749	0	6.16	5.8	5.19	6.38	1.03	3.85	4.49	2.54
ENSG00000175741	67.13	68.59	67.33	56.01	48.92	42.14	61.64	74.07	64.4
ENSG00000171044	82.63	90.57	69.65	89.2	79.75	73.99	147.36	131.68	138.11
ENSG00000175745	3946.65	3854.03	3684.37	3440.46	3358.13	3432.52	691.53	745.19	698.18
ENSG00000179674	3.87	8.79	3.48	4.15	7.44	3.08	0.96	5.99	4.24
ENSG00000147316	800.43	742.14	760.32	433.56	365.8	443.97	772.44	724.24	784.61
ENSG00000261819	40.02	43.09	29.02	38.38	44.66	52.41	37.56	44.89	44.06
ENSG00000230383	36.15	43.09	42.95	45.64	27.65	44.19	21.19	38.16	19.49
ENSG00000248787	6.46	4.4	4.64	5.19	3.19	11.3	1.93	1.5	0
ENSG00000248785	12.91	11.43	13.93	14.52	12.76	11.3	15.41	16.46	15.25
ENSG00000167476	1.29	3.52	0	29.04	59.55	19.53	4.82	6.73	5.93
ENSG00000167470	2788.61	2851.61	2737.16	3454.98	3141.2	3047.13	3969.08	3927.21	3595.98
ENSG00000253878	18.07	17.59	13.93	29.04	20.2	39.05	28.89	29.18	26.27
ENSG00000253873	80.04	64.19	76.61	47.71	34.03	67.83	41.41	27.68	32.2
ENSG00000219507	192.36	217.19	210.1	419.04	524.24	413.14	601.96	793.07	616.84
ENSG00000240063	0	0.88	1.16	1.04	2.13	2.06	1.93	0.75	0
ENSG00000084754	8515.58	8326.22	7958.43	7503.25	7839.17	7654.31	6645.64	7065.09	6926.75
ENSG00000240065	513.83	551.33	475.93	182.55	222.24	169.57	73.2	96.52	95.75
ENSG00000095637	9.04	7.03	8.13	20.74	20.2	23.64	32.75	29.18	28.81
ENSG00000249784	2.58	2.64	3.48	2.07	1.06	0	0	0	0
ENSG00000249786	0	1.76	2.32	6.22	2.13	4.11	1.93	0.75	0
ENSG00000230521	0	0	3.48	0	4.25	0	0	1.5	2.54
ENSG00000148225	49.06	36.05	40.63	82.98	46.79	80.16	130.02	86.04	126.25
ENSG00000133136	3.87	1.76	1.16	0	2.13	1.03	0.96	0.75	0
ENSG00000133135	215.6	200.48	181.08	233.37	279.67	258.98	208.04	193.78	166.07
ENSG00000272420	1.29	4.4	0	6.22	6.38	5.14	7.71	11.22	9.32
ENSG00000272426	2.58	1.76	0	2.07	5.32	3.08	0	0.75	0
ENSG00000133131	1646.05	1726.97	1564.76	2127.34	1903.43	2193.11	1332.98	1248.72	1292.99
ENSG00000272428	0	1.76	0	2.07	2.13	2.06	2.89	2.99	1.69
ENSG00000148229	2140.51	2291.49	2166.05	1173.1	1196.29	1287.71	1854.04	1916.84	1904.75
ENSG00000138308	0	0	0	1.04	2.13	1.03	1.93	3.74	4.24
ENSG00000181856	1.29	0	0	5.19	5.32	8.22	1.93	0.75	1.69
ENSG00000144579	2057.89	2338.09	2103.37	1737.34	1804.54	1630.96	2582.17	2743.59	2592.77
ENSG00000156873	654.55	795.78	755.68	1000.92	1228.19	849.91	737.76	939.72	837.99
ENSG00000067840	10.33	5.28	10.45	21.78	34.03	28.78	126.17	121.21	127.1
ENSG00000146592	167.83	109.91	116.08	155.58	141.43	195.26	226.34	195.28	194.88
ENSG00000248254	2.58	5.28	8.13	14.52	5.32	8.22	5.78	0.75	6.78
ENSG00000248257	1.29	1.76	1.16	3.11	0	1.03	0	0	0.85
ENSG00000248256	0	1.76	2.32	6.22	7.44	6.17	3.85	4.49	2.54
ENSG00000089177	460.89	475.71	451.55	648.26	455.12	664.92	522.98	400.28	458.39
ENSG00000172828	2.58	7.03	3.48	51.86	52.11	46.25	57.79	57.61	61.85
ENSG00000249129	7.75	9.67	16.25	14.52	10.63	15.42	8.67	7.48	6.78
ENSG00000141068	400.22	424.71	428.33	991.58	787.96	1150	507.57	438.44	532.11
ENSG00000137309	41121.61	49769.15	43815.5	12848.04	12914.64	12550.27	10724.52	11428.49	11343.78
ENSG00000144681	0	0	0	1.04	2.13	3.08	6.74	8.23	7.63
ENSG00000268996	52.93	62.43	45.27	79.87	95.7	79.13	75.12	68.83	57.62
ENSG00000173193	1902.97	1741.04	1798.08	1296.52	1018.71	1431.59	856.23	676.36	755.8
ENSG00000132881	149.76	172.35	139.3	191.89	191.41	160.32	171.44	156.37	180.48
ENSG00000266922	1.29	1.76	0	3.11	1.06	1.03	0.96	0	1.69
ENSG00000116604	2473.6	2408.44	2267.04	2636.61	1985.31	2440.79	5053.57	4474.13	5058.44
ENSG00000196172	45.19	55.4	66.17	22.82	17.01	33.91	45.27	37.41	38.13
ENSG00000070808	52.93	40.45	49.91	31.12	40.41	24.66	3.85	4.49	0.85
ENSG00000178445	28.4	20.22	19.73	11.41	6.38	17.47	4.82	10.47	9.32
ENSG00000223044	0	0.88	1.16	1.04	2.13	3.08	0.96	1.5	0
ENSG00000279742	0	1.76	6.96	4.15	3.19	3.08	1.93	0.75	0.85
ENSG00000080189	1531.15	1614.42	1513.68	1853.51	2419.17	1814.92	955.43	1003.31	1014.23
ENSG00000147883	260.79	226.86	240.29	597.44	528.5	641.28	396.81	381.57	361.8
ENSG00000147889	570.63	569.8	557.18	384.81	460.44	349.42	542.25	615.01	597.35
ENSG00000101935	986.34	843.26	920.51	550.76	340.28	559.07	1100.86	958.42	1103.2
ENSG00000101938	12.91	23.74	16.25	25.93	19.14	23.64	3.85	0.75	3.39
ENSG00000130653	34.86	29.9	33.66	127.58	190.34	135.66	42.38	40.4	44.06
ENSG00000113389	478.97	449.33	465.48	483.34	440.24	678.28	1041.15	849.94	958.31
ENSG00000223599	0	6.16	3.48	4.15	3.19	6.17	6.74	8.23	13.56
ENSG00000067334	2752.46	2838.42	2766.18	1904.34	1791.78	1943.38	3066.63	3247.86	3131.66
ENSG00000113387	5577.21	5207.3	5155.11	4107.39	4818.14	4061.47	4094.29	4623.77	4311.11
ENSG00000113384	3297.27	3363.37	3254.88	3179.08	3039.12	3343.11	4443.91	4211.52	4097.59
ENSG00000099985	0	0	1.16	3.11	2.13	1.03	0	0	1.69
ENSG00000099984	0	3.52	2.32	3.11	4.25	4.11	0	1.5	0
ENSG00000072071	113.61	121.35	121.88	216.78	220.12	261.04	194.55	186.3	218.61
ENSG00000235545	14.2	3.52	8.13	13.48	6.38	15.42	9.63	10.47	14.4
ENSG00000235546	2.58	3.52	2.32	2.07	0	1.03	0	3.74	2.54
ENSG00000076258	12.91	19.34	19.73	9.33	7.44	15.42	3.85	10.47	8.47
ENSG00000234636	15.49	5.28	15.09	9.33	6.38	6.17	13.48	10.47	13.56
ENSG00000232098	238.84	218.07	225.19	252.04	173.33	247.68	290.87	252.89	274.53
ENSG00000180592	21.95	26.38	24.38	22.82	19.14	20.55	53.94	51.62	59.31
ENSG00000180596	64.55	48.36	60.36	820.44	713.52	762.55	534.54	493.05	458.39
ENSG00000073578	3662.63	3889.2	3560.17	2993.42	3311.34	2835.42	2532.08	2605.17	2562.26
ENSG00000180884	113.61	125.74	109.12	86.09	74.44	124.35	102.09	71.83	89.81
ENSG00000089009	13186.49	13277.64	12642.26	10021.62	12644.55	9766.23	8900.34	11174.86	9024.69
ENSG00000261349	5.16	2.64	3.48	8.3	2.13	6.17	4.82	3.74	1.69
ENSG00000261342	16.78	20.22	31.34	46.67	61.68	44.19	126.17	137.67	138.11
ENSG00000228941	0	0	4.64	1.04	3.19	3.08	2.89	2.24	2.54
ENSG00000207696	0	2.64	3.48	1.04	0	2.06	1.93	2.24	1.69
ENSG00000117266	0	3.52	0	4.15	2.13	2.06	5.78	5.24	6.78
ENSG00000117262	113.61	169.71	130.01	148.32	197.79	159.29	156.03	169.84	152.52
ENSG00000107833	903.71	940.87	908.91	489.57	659.29	520.02	516.24	686.83	597.35
ENSG00000224060	1.29	6.16	4.64	10.37	6.38	4.11	1.93	0.75	1.69
ENSG00000224061	5.16	4.4	1.16	2.07	1.06	0	0	0	1.69
ENSG00000156508	146166.86	144381.54	136418.2	103927.35	108854.13	101523.37	16918.45	18299.81	17345.27
ENSG00000224066	3.87	2.64	2.32	4.15	4.25	5.14	1.93	0.75	0.85
ENSG00000224067	1.29	0	1.16	2.07	5.32	2.06	0	0	0
ENSG00000156500	82.63	89.69	77.77	74.68	65.93	83.24	37.56	29.18	44.91
ENSG00000156504	2016.58	1951.2	2060.42	1346.31	1321.77	1319.57	591.37	558.89	564.31
ENSG00000103642	2041.1	1788.52	1955.95	1422.03	1373.88	1425.42	1704.75	1684.16	1637.85
ENSG00000103647	2996.46	3288.63	3080.76	1277.85	1005.95	1295.93	1268.45	1259.94	1323.5
ENSG00000263874	83.92	73.86	66.17	108.91	144.62	108.94	61.64	73.32	71.17
ENSG00000181074	0	0	0	1.04	3.19	3.08	0.96	1.5	1.69
ENSG00000076928	3485.76	3657.94	3664.64	2694.7	2822.19	2614.47	3284.29	3476.81	3477.36
ENSG00000181072	5050.48	4844.14	4956.61	5508.67	4282.2	6762.26	2974.16	2234.07	2340.27
ENSG00000076924	1630.56	1872.06	1779.5	1824.47	2121.43	1787.17	1703.79	1904.13	1845.44
ENSG00000143337	2450.36	2347.77	2312.31	2533.93	2251.16	2645.3	2868.22	2772.02	2791.04
ENSG00000143333	5.16	0	0	5.19	3.19	5.14	4.82	4.49	11.86
ENSG00000168152	55.51	52.76	56.88	100.61	89.32	107.91	93.42	81.55	80.49
ENSG00000189241	4111.9	3809.19	3713.39	3884.39	3583.56	3734.66	2929.86	2951.58	2971.51
ENSG00000168159	4080.92	4281.38	3906.09	4144.73	4649.06	3862.1	6698.61	7255.13	7232.63
ENSG00000111837	9.04	5.28	5.8	9.33	6.38	9.25	7.71	5.24	6.78
ENSG00000111834	9.04	3.52	6.96	12.45	14.89	12.33	7.71	4.49	6.78
ENSG00000111832	2065.63	2060.23	2000.06	1371.2	1588.68	1304.15	2115.05	2532.6	2367.38
ENSG00000260488	1.29	0	1.16	6.22	3.19	2.06	0.96	2.99	1.69
ENSG00000262692	5.16	6.16	6.96	11.41	9.57	8.22	4.82	1.5	0.85
ENSG00000188596	19.37	18.47	17.41	19.71	31.9	19.53	17.34	13.47	13.56
ENSG00000188599	33.57	29.9	42.95	62.23	94.64	58.58	89.57	109.23	75.41
ENSG00000101605	1.29	2.64	3.48	19.71	18.08	28.78	6.74	3.74	11.86
ENSG00000069509	420.87	445.81	424.85	309.09	317.95	360.72	440.15	508.76	473.65
ENSG00000269800	5.16	3.52	0	2.07	0	2.06	7.71	4.49	6.78
ENSG00000167914	3.87	1.76	1.16	6.22	9.57	3.08	6.74	5.99	2.54
ENSG00000237232	7.75	0.88	2.32	2.07	4.25	6.17	5.78	6.73	5.93
ENSG00000251127	19.37	13.19	12.77	10.37	15.95	34.94	31.78	35.16	41.52
ENSG00000167912	129.1	129.26	105.63	50.82	78.69	54.47	76.09	71.08	57.62
ENSG00000119760	1320.71	1228.4	1268.75	1661.63	1773.7	1648.43	1620.96	1704.36	1641.24
ENSG00000019995	592.58	609.36	557.18	635.82	496.59	753.3	1629.63	1330.27	1484.49
ENSG00000259354	3.87	8.79	5.8	17.63	12.76	10.28	4.82	7.48	6.78
ENSG00000019991	3528.36	2878.87	3195.68	5945.34	5301.97	7750.91	532.61	436.19	480.42
ENSG00000259358	6.46	1.76	1.16	0	0	0	0	0	0.85
ENSG00000147059	9.04	7.91	20.89	8.3	3.19	7.19	5.78	4.49	2.54
ENSG00000135778	862.4	896.9	910.07	1206.29	1237.76	1082.17	1566.06	1612.33	1553.12
ENSG00000135776	1358.15	1303.14	1326.79	700.12	741.17	797.49	483.49	495.3	486.36
ENSG00000135775	908.88	821.28	867.12	767.54	785.83	795.44	1030.56	1038.48	1015.08
ENSG00000139428	1111.57	1099.14	1027.31	699.09	924.07	706.03	217.67	272.34	225.38
ENSG00000135773	0	0.88	2.32	10.37	17.01	10.28	0.96	2.24	1.69
ENSG00000147050	744.92	738.62	719.7	613	417.9	649.51	847.56	677.85	749.87
ENSG00000152990	2047.56	2084.85	2147.48	1590.06	1666.3	1833.42	1103.75	1014.54	1021.86
ENSG00000197774	620.98	633.99	740.59	1991.46	2057.62	1735.78	838.89	803.55	819.35
ENSG00000226339	1.29	0.88	1.16	2.07	0	0	2.89	0.75	0.85
ENSG00000165646	6.46	1.76	3.48	4.15	1.06	6.17	10.59	5.24	5.93
ENSG00000226334	5.16	0.88	2.32	4.15	2.13	4.11	2.89	3.74	1.69
ENSG00000226332	21.95	15.83	24.38	49.79	93.58	55.5	11.56	21.7	17.79
ENSG00000153029	506.08	451.97	427.17	1026.85	1024.03	1238.38	679.97	600.79	610.06
ENSG00000197771	2911.25	3073.2	2997.18	1375.35	1266.48	1493.25	3251.55	3286.77	3120.64
ENSG00000245156	14.2	7.91	8.13	20.74	2.13	15.42	7.71	7.48	5.08
ENSG00000172216	3170.75	3324.68	3409.27	2838.87	3011.47	2484.98	3069.51	3238.14	2954.57
ENSG00000187024	1.29	2.64	2.32	6.22	6.38	0	0	3.74	0.85
ENSG00000111224	374.4	333.26	337.79	187.74	131.86	218.9	433.41	387.56	376.21
ENSG00000162148	12.91	14.95	9.29	68.46	91.45	54.47	21.19	39.65	30.5
ENSG00000180035	334.37	318.31	301.81	251.01	329.65	292.89	543.21	577.6	582.95
ENSG00000188624	0	0	0	2.07	2.13	3.08	0	0	4.24
ENSG00000188626	1.29	0.88	1.16	7.26	4.25	8.22	0	2.24	0.85
ENSG00000066855	1129.64	1166.85	1131.78	873.34	825.18	946.51	652.04	707.78	608.37
ENSG00000174197	1316.84	1120.25	1226.96	799.7	538.07	917.74	1815.51	1392.37	1753.08
ENSG00000161681	707.48	721.92	734.79	1064.19	734.79	973.23	419.93	323.22	355.02
ENSG00000185774	19.37	26.38	19.73	25.93	26.58	32.89	29.86	31.42	23.72
ENSG00000151239	4344.29	3769.62	4029.13	3100.25	2455.32	2973.14	5924.25	5485.68	5428.71
ENSG00000090054	2938.36	2681.91	2732.52	2531.85	2402.16	3006.02	4029.76	3774.58	3786.63
ENSG00000101096	60.68	72.98	66.17	22.82	24.46	27.75	36.6	31.42	33.05
ENSG00000269901	0	4.4	1.16	5.19	1.06	4.11	7.71	3.74	2.54
ENSG00000101098	0	0.88	0	3.11	2.13	2.06	1.93	0	0.85
ENSG00000250656	0	0.88	3.48	1.04	1.06	5.14	2.89	1.5	1.69
ENSG00000250651	0	0	0	1.04	0	3.08	1.93	0.75	1.69
ENSG00000213406	67.13	53.64	61.52	46.67	36.15	47.27	61.64	86.04	77.95
ENSG00000257605	40.02	44.84	44.11	69.49	95.7	82.22	38.53	61.35	49.14
ENSG00000213409	3.87	4.4	3.48	3.11	1.06	0	0.96	0.75	5.93
ENSG00000112715	2798.93	2497.25	2913.6	2973.71	2836.01	2910.45	18673.28	18031.96	18074.8
ENSG00000258405	71.01	57.16	65	70.53	54.23	56.52	123.28	106.99	116.93
ENSG00000090581	1376.23	1579.25	1477.7	3615.75	5361.52	3727.47	1997.54	2381.47	2081.84
ENSG00000138468	520.28	420.31	552.54	335.02	322.2	358.67	210.93	177.32	187.26
ENSG00000164591	42.6	32.53	33.66	23.86	9.57	15.42	0.96	0.75	2.54
ENSG00000138463	817.22	861.73	856.67	765.47	918.75	838.6	662.64	615.01	630.4
ENSG00000111405	10.33	6.16	6.96	10.37	5.32	5.14	2.89	2.99	4.24
ENSG00000267405	0	3.52	5.8	5.19	1.06	1.03	0.96	0	5.08
ENSG00000104112	1.29	1.76	0	4.15	4.25	8.22	3.85	6.73	10.17
ENSG00000188549	5051.77	5165.97	5354.76	9778.91	8493.15	8480.58	2566.76	2705.43	2641.91
ENSG00000223908	5.16	0.88	3.48	1.04	0	5.14	4.82	2.99	3.39
ENSG00000185306	11.62	6.16	10.45	2.07	3.19	4.11	0.96	3.74	1.69
ENSG00000223901	12.91	12.31	17.41	35.27	21.27	22.61	7.71	2.99	5.08
ENSG00000218208	149.76	161.79	147.42	100.61	135.05	97.63	74.16	81.55	85.58
ENSG00000181852	1826.8	1857.99	1857.28	2188.53	1917.26	2319.52	3534.71	3495.51	3507.86
ENSG00000142192	28392.14	27441.62	26548.62	37722.65	39815.81	43441.9	37238.69	35248.4	36734.25
ENSG00000242314	1.29	2.64	0	3.11	1.06	1.03	0.96	0	0
ENSG00000168936	1491.13	1550.23	1583.33	3358.52	3881.31	3416.07	2190.17	2641.83	2430.08
ENSG00000168939	50.35	62.43	73.13	98.54	80.82	93.52	126.17	101.75	127.1
ENSG00000168938	522.86	466.04	413.24	796.58	1316.45	913.63	184.92	210.99	204.2
